work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,MI,FT,Data Scientist,136000,USD,136000,US,0,US,M
2024,MI,FT,Data Scientist,215000,USD,215000,US,0,US,M
2024,MI,FT,Data Scientist,152000,USD,152000,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,EX,FT,Data Engineer,212500,USD,212500,US,0,US,M
2024,EX,FT,Data Engineer,163500,USD,163500,US,0,US,M
2024,SE,FT,Data Scientist,148500,USD,148500,US,100,US,M
2024,SE,FT,Data Scientist,103275,USD,103275,US,100,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2024,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2024,EN,FT,Data Engineer,17598,USD,17598,MX,50,MX,L
2024,SE,FT,Data Scientist,285670,USD,285670,US,100,US,M
2024,SE,FT,Data Scientist,207760,USD,207760,US,100,US,M
2024,EN,FT,Data Analyst,72128,EUR,80142,NL,0,NL,M
2024,EN,FT,Data Analyst,50490,EUR,56100,NL,0,NL,M
2024,SE,FT,Data Scientist,170800,USD,170800,US,0,US,M
2024,SE,FT,Data Scientist,92300,USD,92300,US,0,US,M
2024,SE,FT,Data Analyst,200200,USD,200200,US,0,US,M
2024,SE,FT,Data Analyst,111200,USD,111200,US,0,US,M
2024,SE,FT,Data Analyst,153900,USD,153900,US,0,US,M
2024,SE,FT,Data Analyst,85500,USD,85500,US,0,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M
2024,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M
2024,MI,FT,Data Scientist,112000,USD,112000,US,0,US,M
2024,EN,FT,Data Analyst,54000,EUR,60000,FR,0,FR,M
2024,EN,FT,Data Analyst,50000,EUR,55555,FR,0,FR,M
2024,SE,FT,Data Scientist,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Engineer,65000,EUR,72222,AT,0,AT,M
2024,MI,FT,Data Engineer,43000,EUR,47777,AT,0,AT,M
2024,SE,FT,Machine Learning Engineer,230000,USD,230000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,M
2024,MI,FT,Data Scientist,109000,USD,109000,US,100,US,M
2024,MI,FT,Data Scientist,93000,USD,93000,US,100,US,M
2024,SE,FT,Data Scientist,248600,USD,248600,US,0,US,M
2024,SE,FT,Data Scientist,149200,USD,149200,US,0,US,M
2024,EN,FT,Data Analyst,87999,USD,87999,US,0,US,M
2024,EN,FT,Data Analyst,66560,USD,66560,US,0,US,M
2024,SE,FT,Data Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Data Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,178250,USD,178250,US,100,US,M
2024,SE,FT,Machine Learning Engineer,105500,USD,105500,US,100,US,M
2024,SE,FT,Data Scientist,248600,USD,248600,US,0,US,M
2024,SE,FT,Data Scientist,149200,USD,149200,US,0,US,M
2024,SE,FT,Data Engineer,258500,USD,258500,US,0,US,M
2024,SE,FT,Data Engineer,191857,USD,191857,US,0,US,M
2024,MI,FT,Data Engineer,41105,GBP,51381,US,0,US,M
2024,MI,FT,Data Engineer,34940,GBP,43675,US,0,US,M
2024,MI,FT,Data Engineer,194000,USD,194000,US,0,US,M
2024,MI,FT,Data Engineer,96000,USD,96000,US,0,US,M
2024,EN,FT,Data Engineer,54000,EUR,60000,LT,0,LT,M
2024,EN,FT,Data Engineer,45600,EUR,50666,LT,0,LT,M
2024,EN,FT,Data Scientist,175100,USD,175100,US,0,US,M
2024,EN,FT,Data Scientist,82915,USD,82915,US,0,US,M
2024,EN,FT,Data Scientist,162240,USD,162240,US,0,US,M
2024,EN,FT,Data Scientist,47840,USD,47840,US,0,US,M
2024,MI,FT,Data Scientist,243800,USD,243800,US,100,US,M
2024,MI,FT,Data Scientist,123800,USD,123800,US,100,US,M
2024,SE,FT,Data Engineer,237600,USD,237600,US,100,US,M
2024,SE,FT,Data Engineer,168600,USD,168600,US,100,US,M
2024,SE,FT,Machine Learning Engineer,242000,USD,242000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,215000,USD,215000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,229369,USD,229369,US,0,US,M
2024,SE,FT,Machine Learning Engineer,146900,USD,146900,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,152000,USD,152000,US,0,US,M
2024,EX,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,EX,FT,Data Scientist,125000,USD,125000,US,0,US,M
2024,MI,FT,Data Analyst,147000,USD,147000,US,0,US,M
2024,MI,FT,Data Analyst,118000,USD,118000,US,0,US,M
2024,SE,FT,Data Engineer,247500,USD,247500,US,100,US,M
2024,SE,FT,Data Engineer,172200,USD,172200,US,100,US,M
2024,EN,FT,Data Analyst,101000,USD,101000,US,0,US,M
2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,MI,FT,Data Analyst,154000,USD,154000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Analyst,72500,USD,72500,US,0,US,M
2024,MI,FT,Data Analyst,61000,USD,61000,US,0,US,M
2024,EN,FT,Machine Learning Engineer,171600,USD,171600,US,0,US,M
2024,EN,FT,Machine Learning Engineer,99500,USD,99500,US,0,US,M
2024,SE,FT,Data Analyst,175000,USD,175000,US,100,US,M
2024,SE,FT,Data Analyst,150000,USD,150000,US,100,US,M
2024,SE,FT,Data Engineer,199700,USD,199700,US,0,US,M
2024,SE,FT,Data Engineer,165100,USD,165100,US,0,US,M
2024,EN,FT,Data Analyst,774000,USD,774000,MX,0,MX,M
2024,EN,FT,Data Analyst,85900,USD,85900,MX,0,MX,M
2024,SE,FT,Data Engineer,313000,USD,313000,US,100,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2024,SE,FT,Data Engineer,95000,GBP,118750,GB,0,GB,M
2024,SE,FT,Data Engineer,50750,GBP,63437,GB,0,GB,M
2024,EN,FT,Data Analyst,120000,USD,120000,US,100,US,M
2024,EN,FT,Data Analyst,111510,USD,111510,US,100,US,M
2024,SE,FT,Data Analyst,141375,USD,141375,US,100,US,M
2024,SE,FT,Data Analyst,111500,USD,111500,US,100,US,M
2024,MI,FT,Data Analyst,75000,USD,75000,US,100,US,M
2024,EN,FT,Data Analyst,83300,USD,83300,US,0,US,M
2024,EN,FT,Data Analyst,47500,USD,47500,US,0,US,M
2024,EN,FT,Data Analyst,154818,USD,154818,US,0,US,M
2024,EN,FT,Data Analyst,96761,USD,96761,US,0,US,M
2024,SE,FT,Machine Learning Engineer,345400,USD,345400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,223700,USD,223700,US,0,US,M
2024,SE,FT,Data Engineer,128000,USD,128000,US,0,US,M
2024,SE,FT,Data Engineer,81500,USD,81500,US,0,US,M
2024,SE,FT,Data Engineer,218185,USD,218185,US,100,US,M
2024,SE,FT,Data Engineer,158680,USD,158680,US,100,US,M
2024,SE,FT,Data Analyst,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Scientist,235700,USD,235700,US,0,US,M
2024,SE,FT,Data Scientist,124400,USD,124400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,225000,USD,225000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M
2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,60000,USD,60000,BR,100,BR,M
2024,SE,FT,Machine Learning Engineer,54000,USD,54000,BR,100,BR,M
2024,SE,FT,Machine Learning Engineer,207000,USD,207000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,149800,USD,149800,US,100,US,M
2024,SE,FT,Data Scientist,202800,USD,202800,US,100,US,M
2024,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M
2024,MI,FT,Data Scientist,140400,USD,140400,US,100,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,175000,USD,175000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,92000,USD,92000,AR,100,AR,M
2024,SE,FT,Machine Learning Engineer,85000,USD,85000,AR,100,AR,M
2024,MI,FT,Data Scientist,170200,USD,170200,US,0,US,M
2024,MI,FT,Data Scientist,83900,USD,83900,US,0,US,M
2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M
2024,SE,FT,Data Scientist,139000,USD,139000,US,0,US,M
2024,MI,FT,Data Engineer,130000,USD,130000,US,100,US,M
2024,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2024,SE,FT,Data Scientist,174500,USD,174500,US,100,US,M
2024,SE,FT,Data Scientist,126800,USD,126800,US,100,US,M
2024,MI,FT,Data Engineer,179000,USD,179000,US,0,US,M
2024,MI,FT,Data Engineer,112000,USD,112000,US,0,US,M
2024,EN,FT,Data Analyst,130000,USD,130000,US,100,US,M
2024,EN,FT,Data Analyst,115000,USD,115000,US,100,US,M
2024,SE,FT,Data Scientist,65000,GBP,81250,US,0,US,M
2024,SE,FT,Data Scientist,56000,GBP,70000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,240000,USD,240000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Engineer,230000,USD,230000,US,100,US,M
2024,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,180000,USD,180000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,125000,USD,125000,US,0,US,M
2024,MI,FT,Data Scientist,165000,USD,165000,US,0,US,M
2024,MI,FT,Data Scientist,132000,USD,132000,US,0,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Engineer,125000,USD,125000,US,0,US,M
2024,MI,FT,Data Engineer,89000,USD,89000,US,0,US,M
2024,MI,FT,Data Scientist,158100,USD,158100,US,0,US,M
2024,MI,FT,Data Scientist,138500,USD,138500,US,0,US,M
2024,MI,FT,Data Scientist,220000,USD,220000,US,0,US,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,179700,USD,179700,US,0,US,M
2024,MI,FT,Machine Learning Engineer,85700,USD,85700,US,0,US,M
2024,MI,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,137500,USD,137500,US,0,US,M
2024,MI,FT,Data Analyst,38400,EUR,42666,LV,0,LV,M
2024,MI,FT,Data Analyst,32400,EUR,36000,LV,0,LV,M
2024,SE,FT,Data Scientist,144300,USD,144300,US,100,US,M
2024,SE,FT,Data Scientist,104800,USD,104800,US,100,US,M
2024,EN,FT,Data Analyst,150000,USD,150000,US,100,US,M
2024,EN,FT,Data Analyst,110000,USD,110000,US,100,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,200000,USD,200000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Engineer,140900,USD,140900,US,100,US,M
2024,MI,FT,Data Engineer,104100,USD,104100,US,100,US,M
2024,SE,FT,Data Scientist,193000,USD,193000,US,0,US,M
2024,SE,FT,Data Scientist,147645,USD,147645,US,0,US,M
2024,MI,FT,Data Scientist,207000,USD,207000,US,0,US,M
2024,MI,FT,Data Scientist,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Data Engineer,120000,USD,120000,US,100,US,M
2024,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Scientist,120000,USD,120000,US,0,US,M
2024,EX,FT,Data Engineer,204500,USD,204500,US,0,US,M
2024,EX,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Engineer,173000,USD,173000,US,100,US,M
2024,SE,FT,Data Engineer,138400,USD,138400,US,100,US,M
2024,SE,FT,Machine Learning Engineer,215000,USD,215000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,146900,USD,146900,US,0,US,M
2024,SE,FT,Data Analyst,106260,USD,106260,US,0,US,M
2024,SE,FT,Data Analyst,82000,USD,82000,US,0,US,M
2024,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Analyst,110000,USD,110000,US,100,US,M
2024,MI,FT,Data Analyst,92000,USD,92000,US,0,US,M
2024,MI,FT,Data Analyst,68000,USD,68000,US,0,US,M
2024,SE,FT,Data Engineer,188000,USD,188000,US,100,US,M
2024,SE,FT,Data Engineer,114000,USD,114000,US,100,US,M
2024,MI,FT,Data Scientist,135000,USD,135000,US,0,US,M
2024,MI,FT,Data Scientist,115000,USD,115000,US,0,US,M
2024,EN,FT,Data Scientist,154800,USD,154800,US,0,US,M
2024,EN,FT,Data Scientist,76300,USD,76300,US,0,US,M
2024,SE,FT,Data Scientist,187000,USD,187000,US,100,US,M
2024,SE,FT,Data Scientist,153000,USD,153000,US,100,US,M
2024,MI,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,137500,USD,137500,US,0,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,219100,USD,219100,US,100,US,M
2024,SE,FT,Machine Learning Engineer,118500,USD,118500,US,100,US,M
2024,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2024,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,EN,FT,Data Analyst,75065,USD,75065,US,100,US,M
2024,EN,FT,Data Analyst,41419,USD,41419,US,100,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,MI,FT,Data Scientist,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Scientist,70000,USD,70000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,225000,USD,225000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,162000,USD,162000,US,100,US,M
2024,MI,FT,Data Engineer,180000,USD,180000,US,0,US,M
2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Engineer,75000,USD,75000,US,0,US,M
2024,MI,FT,Data Engineer,60000,USD,60000,US,0,US,M
2024,MI,FT,Data Engineer,135000,USD,135000,US,0,US,M
2024,MI,FT,Data Engineer,113000,USD,113000,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,100,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,100,US,M
2024,SE,FT,Data Scientist,207000,USD,207000,US,100,US,M
2024,SE,FT,Data Scientist,149800,USD,149800,US,100,US,M
2024,SE,FT,Data Analyst,155000,USD,155000,CA,0,CA,M
2024,SE,FT,Data Analyst,105000,USD,105000,CA,0,CA,M
2024,MI,FT,Data Engineer,270250,USD,270250,US,0,US,M
2024,MI,FT,Data Engineer,176000,USD,176000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,189000,USD,189000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,145400,USD,145400,US,0,US,M
2024,MI,FT,Machine Learning Engineer,133903,USD,133903,US,100,US,M
2024,MI,FT,Machine Learning Engineer,96411,USD,96411,US,100,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M
2024,SE,FT,Data Scientist,116000,USD,116000,US,100,US,M
2024,MI,FT,Data Analyst,98000,USD,98000,US,100,US,M
2024,MI,FT,Data Analyst,88000,USD,88000,US,100,US,M
2024,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Analyst,130000,USD,130000,US,100,US,M
2024,SE,FT,Data Analyst,174000,USD,174000,US,100,US,M
2024,SE,FT,Data Analyst,116000,USD,116000,US,100,US,M
2024,SE,FT,Data Engineer,188000,USD,188000,US,0,US,M
2024,SE,FT,Data Engineer,144600,USD,144600,US,0,US,M
2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,EN,FT,Data Analyst,76500,USD,76500,US,0,US,M
2024,SE,FT,Data Scientist,187165,USD,187165,CA,0,CA,M
2024,SE,FT,Data Scientist,150500,USD,150500,CA,0,CA,M
2024,SE,FT,Data Analyst,134500,USD,134500,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,274000,USD,274000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,245000,USD,245000,US,100,US,M
2024,SE,FT,Data Engineer,149076,USD,149076,US,0,US,M
2024,SE,FT,Data Engineer,82365,USD,82365,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,100,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2024,EX,FT,Data Engineer,314000,USD,314000,CA,100,CA,M
2024,EX,FT,Data Engineer,201000,USD,201000,CA,100,CA,M
2024,SE,FT,Data Analyst,165000,USD,165000,AU,0,AU,M
2024,SE,FT,Data Analyst,142500,USD,142500,AU,0,AU,M
2024,MI,FT,Data Engineer,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M
2024,SE,FT,Data Engineer,144900,USD,144900,US,0,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,188500,USD,188500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,165100,USD,165100,US,0,US,M
2024,SE,FT,Data Engineer,60000,GBP,75000,GB,0,GB,M
2024,SE,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Engineer,179900,USD,179900,US,0,US,M
2024,MI,FT,Data Engineer,142002,USD,142002,US,0,US,M
2024,SE,FT,Data Engineer,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Engineer,137500,USD,137500,US,0,US,M
2024,SE,FT,Data Analyst,96600,USD,96600,US,0,US,M
2024,SE,FT,Data Analyst,55200,USD,55200,US,0,US,M
2024,SE,FT,Data Engineer,194500,USD,194500,US,0,US,M
2024,SE,FT,Data Engineer,146266,USD,146266,US,0,US,M
2024,SE,FT,Data Engineer,194500,USD,194500,US,0,US,M
2024,SE,FT,Data Engineer,146266,USD,146266,US,0,US,M
2024,MI,FT,Data Engineer,146100,USD,146100,US,0,US,M
2024,MI,FT,Data Engineer,111800,USD,111800,US,0,US,M
2024,MI,FT,Data Scientist,145580,USD,145580,US,100,US,M
2024,MI,FT,Data Scientist,97060,USD,97060,US,100,US,M
2024,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M
2024,MI,FT,Data Engineer,62000,USD,62000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,177100,USD,177100,US,0,US,M
2024,MI,FT,Machine Learning Engineer,130900,USD,130900,US,0,US,M
2024,SE,FT,Data Engineer,277000,USD,277000,US,0,US,M
2024,SE,FT,Data Engineer,173000,USD,173000,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,EG,0,EG,M
2024,MI,FT,Data Scientist,73100,USD,73100,EG,0,EG,M
2024,MI,FT,Data Engineer,133000,USD,133000,US,0,US,M
2024,MI,FT,Data Engineer,58400,USD,58400,US,0,US,M
2024,SE,FT,Data Scientist,140000,USD,140000,US,100,US,M
2024,SE,FT,Data Scientist,125000,USD,125000,US,100,US,M
2024,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M
2024,EN,FT,Data Analyst,55000,USD,55000,US,0,US,M
2024,MI,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,MI,FT,Data Analyst,78000,USD,78000,US,0,US,M
2024,MI,FT,Data Engineer,166363,USD,166363,US,0,US,M
2024,MI,FT,Data Engineer,103977,USD,103977,US,0,US,M
2024,MI,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,MI,FT,Data Scientist,95000,USD,95000,US,0,US,M
2024,SE,FT,Data Engineer,214300,USD,214300,US,0,US,M
2024,SE,FT,Data Engineer,108500,USD,108500,US,0,US,M
2024,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L
2024,MI,FT,Data Scientist,111600,USD,111600,US,0,US,L
2024,SE,FT,Data Engineer,190100,USD,190100,US,100,US,M
2024,SE,FT,Data Engineer,131414,USD,131414,US,100,US,M
2024,SE,FT,Machine Learning Engineer,284400,USD,284400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,150700,USD,150700,US,0,US,M
2024,SE,FT,Data Engineer,165000,USD,165000,US,100,US,M
2024,SE,FT,Data Engineer,132000,USD,132000,US,100,US,M
2024,SE,FT,Data Engineer,234000,USD,234000,US,0,US,M
2024,SE,FT,Data Engineer,117000,USD,117000,US,0,US,M
2024,MI,FT,Data Engineer,215500,USD,215500,US,0,US,M
2024,MI,FT,Data Engineer,121800,USD,121800,US,0,US,M
2024,MI,FT,Data Engineer,165000,USD,165000,US,100,US,M
2024,MI,FT,Data Engineer,140250,USD,140250,US,100,US,M
2024,SE,FT,Data Engineer,295000,USD,295000,US,0,US,M
2024,SE,FT,Data Engineer,235000,USD,235000,US,0,US,M
2024,EN,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,EN,FT,Data Analyst,97500,USD,97500,US,0,US,M
2024,MI,FT,Data Engineer,205600,USD,205600,US,0,US,L
2024,MI,FT,Data Engineer,105700,USD,105700,US,0,US,L
2024,SE,FT,Data Engineer,240500,USD,240500,US,0,US,L
2024,SE,FT,Data Engineer,123700,USD,123700,US,0,US,L
2024,SE,FT,Data Analyst,120000,USD,120000,CA,0,CA,M
2024,SE,FT,Data Analyst,90000,USD,90000,CA,0,CA,M
2024,SE,FT,Data Scientist,215000,USD,215000,US,0,US,M
2024,SE,FT,Data Scientist,146900,USD,146900,US,0,US,M
2024,MI,FT,Data Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Engineer,70000,USD,70000,US,0,US,M
2024,MI,FT,Data Engineer,124000,USD,124000,US,0,US,M
2024,MI,FT,Data Engineer,80000,USD,80000,US,0,US,M
2024,MI,FT,Data Scientist,133000,USD,133000,US,0,US,M
2024,MI,FT,Data Scientist,58400,USD,58400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,182000,USD,182000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,164000,USD,164000,US,0,US,M
2024,SE,FT,Data Engineer,90000,GBP,112500,GB,0,GB,M
2024,SE,FT,Data Engineer,49500,GBP,61875,GB,0,GB,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,SE,FT,Data Scientist,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Scientist,40000,GBP,50000,GB,0,GB,M
2024,SE,FT,Data Scientist,25000,GBP,31250,GB,0,GB,M
2024,MI,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,MI,FT,Data Scientist,139000,USD,139000,US,0,US,M
2024,SE,FT,Data Analyst,185000,USD,185000,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,MI,FT,Data Analyst,167000,USD,167000,US,0,US,M
2024,MI,FT,Data Analyst,121000,USD,121000,US,0,US,M
2024,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2024,SE,FT,Data Engineer,119000,USD,119000,US,100,US,M
2024,MI,FT,Data Analyst,180000,USD,180000,US,0,US,M
2024,MI,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M
2024,SE,FT,Data Scientist,115000,USD,115000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,195500,USD,195500,US,100,US,M
2024,SE,FT,Machine Learning Engineer,141300,USD,141300,US,100,US,M
2024,MI,FT,Data Engineer,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Engineer,90000,USD,90000,US,0,US,M
2024,EN,FT,Data Analyst,70000,USD,70000,US,100,US,M
2024,EN,FT,Data Analyst,57000,USD,57000,US,100,US,M
2024,SE,FT,Data Scientist,191027,USD,191027,US,0,US,M
2024,SE,FT,Data Scientist,99445,USD,99445,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,SE,FT,Data Scientist,204200,USD,204200,US,0,US,M
2024,SE,FT,Data Scientist,122600,USD,122600,US,0,US,M
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,EN,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,EN,FT,Data Engineer,87550,USD,87550,US,100,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Scientist,105301,USD,105301,US,100,US,M
2024,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
2024,MI,FT,Data Analyst,95000,USD,95000,US,0,US,M
2024,MI,FT,Data Analyst,65000,USD,65000,US,0,US,M
2024,SE,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,EN,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,100,US,M
2024,SE,FT,Data Scientist,105000,USD,105000,US,100,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,EN,FT,Data Analyst,55000,GBP,68750,GB,0,GB,M
2024,EN,FT,Data Analyst,50000,GBP,62500,GB,0,GB,M
